CaseID,FirstName,LastName,Role
CIV-107163,Sandra,Pope,Judge
CIV-107164,George,Pollard,Plaintiff
CIV-107164,Christian,Smith,Defendant
CIV-107164,John,Bryant,Judge
CIV-107165,Connie,Ross,Plaintiff
CIV-107165,Tanya,Gomez,Defendant
CIV-107165,Heather,Francis,Judge
CIV-107166,Tina,Mckay,Plaintiff
CIV-107166,Heather,Clayton,Defendant
CIV-107166,Sydney,Bridges,Judge
CIV-107167,Cynthia,Phillips,Plaintiff
CIV-107167,Jamie,Harrison,Defendant
CIV-107167,Jon,Reyes,Judge
CIV-107168,Clifford,Jensen,Plaintiff
CIV-107168,Lucas,Roberts,Defendant
CIV-107168,Emily,White,Judge
CIV-107169,Derek,Taylor,Plaintiff
CIV-107169,Danielle,Gonzalez,Defendant
CIV-107169,Karen,Durham,Judge
CIV-107170,Susan,Martinez,Plaintiff
CIV-107170,Jennifer,Parker,Defendant
CIV-107170,Edward,Nguyen,Judge
CIV-107171,Megan,Rivas,Plaintiff
CIV-107171,Karen,Hunt,Defendant
CIV-107171,Jonathan,Jones,Judge
CIV-107172,Adam,Casey,Plaintiff
CIV-107172,Miguel,Stephenson,Defendant
CIV-107172,Ryan,Wilson,Judge
CIV-107173,Dana,Byrd,Plaintiff
CIV-107173,Christina,Thompson,Defendant
CIV-107173,Hannah,Martin,Judge
CIV-107174,Sandra,Tate,Prosecutor
CIV-107174,Olivia,Bradley,Defendant
CIV-107174,Cheryl,Bryant,Judge
CIV-107175,Tiffany,Thomas,Plaintiff
CIV-107175,Haley,Brewer,Defendant
CIV-107175,Ronald,Santiago,Judge
CIV-107176,Derek,Olson,Plaintiff
CIV-107176,Teresa,Morgan,Defendant
CIV-107176,Carlos,Dean,Judge
CIV-107177,Joshua,Smith,Plaintiff
CIV-107177,Elizabeth,Patton,Defendant
CIV-107177,Tyler,Jackson,Judge
CIV-107178,Francis,Russell,Plaintiff
CIV-107178,Eric,Shaw,Defendant
CIV-107178,Nicholas,Robles,Judge
CIV-107179,Samuel,Harris,Prosecutor
CIV-107179,Jocelyn,Neal,Defendant
CIV-107179,Gregory,Beck,Judge
CIV-107180,Shelley,Smith,Plaintiff
CIV-107180,Juan,Pearson,Defendant
CIV-107180,Jonathan,Bush,Judge
CIV-107181,Aaron,Peters,Plaintiff
CIV-107181,Amber,Carter,Defendant
CIV-107181,Natasha,Taylor,Judge
CIV-107182,Jose,Gardner,Plaintiff
CIV-107182,Rebecca,Townsend,Defendant
CIV-107182,Regina,Rodgers,Judge
CIV-107183,Andrew,Rowland,Plaintiff
CIV-107183,Leslie,Jones,Defendant
CIV-107183,Daniel,Alvarez,Judge
CIV-107184,Rodney,Hanna,Plaintiff
CIV-107184,Stephanie,Sweeney,Defendant
CIV-107184,Erica,Moore,Judge
CIV-107185,Morgan,Williams,Plaintiff
CIV-107185,Justin,Charles,Defendant
CIV-107185,Gregory,Gonzales,Judge
CIV-107186,Matthew,Allen,Plaintiff
CIV-107186,Joyce,Hubbard,Defendant
CIV-107186,James,Mcconnell,Judge
CIV-107187,Brian,Lopez,Plaintiff
CIV-107187,Rachel,Horn,Defendant
CIV-107187,Kendra,Steele,Judge
CIV-107188,Marisa,Garcia,Plaintiff
CIV-107188,Gabrielle,Jones,Defendant
CIV-107188,John,Werner,Judge
CIV-107189,Monica,Campos,Prosecutor
CIV-107189,Vanessa,Mack,Defendant
CIV-107189,Henry,Stone,Judge
CIV-107190,Teresa,Welch,Plaintiff
CIV-107190,Rebecca,Salas,Defendant
CIV-107190,Michael,Sims,Judge
CIV-107191,Robin,Clay,Plaintiff
CIV-107191,Jesus,Goodwin,Defendant
CIV-107191,Joseph,Banks,Judge
CIV-107192,Jordan,Knight,Plaintiff
CIV-107192,Kevin,Lee,Defendant
CIV-107192,Brandon,Sanchez,Judge
CIV-107193,Jim,Flores,Plaintiff
CIV-107193,Carrie,Jenkins,Defendant
CIV-107193,Jeremy,Smith,Judge
CIV-107194,Jessica,Walters,Prosecutor
CIV-107194,Elizabeth,Smith,Defendant
CIV-107194,Amy,Rogers,Judge
CIV-107195,Sherry,Wilkerson,Prosecutor
CIV-107195,Brian,Perez,Defendant
CIV-107195,Angela,Chandler,Judge
CIV-107196,Lindsay,Castro,Plaintiff
CIV-107196,John,Santiago,Defendant
CIV-107196,Edwin,Coleman,Judge
CIV-107197,Dustin,Boyd,Plaintiff
CIV-107197,Brenda,Chapman,Defendant
CIV-107197,James,Carroll,Judge
CIV-107198,Steve,Bradley,Plaintiff
CIV-107198,Erin,Flores,Defendant
CIV-107198,Patricia,Henderson,Judge
CIV-107199,Renee,Bender,Plaintiff
CIV-107199,Mark,Houston,Defendant
CIV-107199,Isaac,Thompson,Judge
CIV-107200,Michael,Spencer,Plaintiff
CIV-107200,Eric,Gonzalez,Defendant
CIV-107200,Kelly,Sampson,Judge
CIV-107201,Tamara,Bennett,Plaintiff
CIV-107201,Phillip,White,Defendant
CIV-107201,Jessica,Collins,Judge
CIV-107202,Rachel,Chambers,Plaintiff
CIV-107202,Heather,Alvarez,Defendant
CIV-107202,Lisa,Wilson,Judge
CIV-107203,Jennifer,Brewer,Plaintiff
CIV-107203,Donna,Young,Defendant
CIV-107203,Aaron,Villanueva,Judge
CIV-107204,Eric,Osborne,Plaintiff
CIV-107204,Alexis,Webb,Defendant
CIV-107204,Luis,Meyer,Judge
CIV-107205,Crystal,Nguyen,Plaintiff
CIV-107205,Diamond,Farley,Defendant
CIV-107205,Sarah,Arellano,Judge
CIV-107206,Laura,Shelton,Plaintiff
CIV-107206,Gregory,Edwards,Defendant
CIV-107206,Daniel,Smith,Judge
CIV-107207,Emma,Mitchell,Plaintiff
CIV-107207,Jane,Romero,Defendant
CIV-107207,John,Thomas,Judge
CIV-107208,Jennifer,Sanchez,Plaintiff
CIV-107208,Kenneth,Bennett,Defendant
CIV-107208,Crystal,Montgomery,Judge
CIV-107209,Lee,Garcia,Plaintiff
CIV-107209,Rebecca,Espinoza,Defendant
CIV-107209,Bobby,Mayer,Judge
CIV-107210,Brad,Parker,Plaintiff
CIV-107210,Kimberly,Maxwell,Defendant
CIV-107210,Charles,Peterson,Judge
CIV-107211,Randy,Ramos,Plaintiff
CIV-107211,Melinda,Clark,Defendant
CIV-107211,Sandra,Palmer,Judge
CIV-107212,Michael,Acosta,Prosecutor
CIV-107212,Janice,Holmes,Defendant
CIV-107212,Lisa,Ramirez,Judge
CIV-107213,Rachel,Spears,Plaintiff
CIV-107213,William,Robinson,Defendant
CIV-107213,David,Rios,Judge
CIV-107214,Ashley,Williams,Plaintiff
CIV-107214,William,Wright,Defendant
CIV-107214,Bryan,Thomas,Judge
CIV-107215,Angela,Travis,Prosecutor
CIV-107215,Sandra,Fletcher,Defendant
CIV-107215,Leah,Wilson,Judge
CIV-107216,April,Potts,Plaintiff
CIV-107216,Timothy,Keith,Defendant
CIV-107216,Adam,Jennings,Judge
CIV-107217,Hector,Cohen,Plaintiff
CIV-107217,Matthew,Price,Defendant
CIV-107217,Shelley,Henry,Judge
CIV-107218,Stephen,Miller,Plaintiff
CIV-107218,Paul,Sheppard,Defendant
CIV-107218,Jacob,Figueroa,Judge
CIV-107219,Christopher,Jacobs,Plaintiff
CIV-107219,Troy,Moss,Defendant
CIV-107219,Christian,Lopez,Judge
CIV-107220,Stephanie,Moore,Plaintiff
CIV-107220,David,Carter,Defendant
CIV-107220,Justin,Barton,Judge
CIV-107221,Brittany,Ford,Plaintiff
CIV-107221,Elizabeth,Brady,Defendant
CIV-107221,Linda,Gray,Judge
CIV-107222,Michelle,Johnson,Plaintiff
CIV-107222,David,Marquez,Defendant
CIV-107222,William,Patterson,Judge
CIV-107223,Laura,Tucker,Plaintiff
CIV-107223,David,Garcia,Defendant
CIV-107223,David,Henderson,Judge
CIV-107224,John,Reynolds,Plaintiff
CIV-107224,Yolanda,Lee,Defendant
CIV-107224,Joseph,Harrington,Judge
CIV-107225,Brittany,Hahn,Plaintiff
CIV-107225,Carlos,Nelson,Defendant
CIV-107225,Carla,Cannon,Judge
CIV-107226,Katherine,Ochoa,Prosecutor
CIV-107226,Ashley,Jordan,Defendant
CIV-107226,Shirley,Martin,Judge
CIV-107227,Kevin,Carr,Prosecutor
CIV-107227,Traci,Nash,Defendant
CIV-107227,Molly,Young,Judge
CIV-107228,Mark,Jordan,Plaintiff
CIV-107228,Todd,Thornton,Defendant
CIV-107228,Michelle,Hoover,Judge
CIV-107229,Marvin,Wilkerson,Plaintiff
CIV-107229,Molly,Soto,Defendant
CIV-107229,Juan,Barrett,Judge
CIV-107230,Melissa,Jones,Plaintiff
CIV-107230,Justin,Jones,Defendant
CIV-107230,Richard,Thornton,Judge
CIV-107231,Colleen,Donovan,Plaintiff
CIV-107231,Christine,Lopez,Defendant
CIV-107231,Lisa,Diaz,Judge
CIV-107232,Wendy,Johnson,Plaintiff
CIV-107232,Samantha,Wilson,Defendant
CIV-107232,Stephen,Cowan,Judge
CIV-107233,Tiffany,Lester,Plaintiff
CIV-107233,Joseph,Combs,Defendant
CIV-107233,Michelle,Atkins,Judge
CIV-107234,Patricia,Young,Plaintiff
CIV-107234,Melissa,Jackson,Defendant
CIV-107234,William,Ward,Judge
CIV-107235,Rhonda,Stevens,Prosecutor
CIV-107235,Leah,Weeks,Defendant
CIV-107235,Alexandria,Adams,Judge
CIV-107236,Linda,Harris,Plaintiff
CIV-107236,Jennifer,Sanchez,Defendant
CIV-107236,April,Williams,Judge
CIV-107237,Thomas,Smith,Plaintiff
CIV-107237,Scott,Johnson,Defendant
CIV-107237,Stacey,Miles,Judge
CIV-107238,James,Dixon,Prosecutor
CIV-107238,William,Garcia,Defendant
CIV-107238,Jonathan,Hunt,Judge
CIV-107239,Angela,Smith,Plaintiff
CIV-107239,Tonya,Hernandez,Defendant
CIV-107239,Rebecca,Shepard,Judge
CIV-107240,Andrew,Wells,Plaintiff
CIV-107240,Kristin,Johnson,Defendant
CIV-107240,Maria,Archer,Judge
CIV-107241,Jacob,Rivera,Plaintiff
CIV-107241,Christy,Atkins,Defendant
CIV-107241,Brett,Ward,Judge
CIV-107242,Michelle,Peterson,Plaintiff
CIV-107242,Isaac,Ramirez,Defendant
CIV-107242,Emily,Oneill,Judge
CIV-107243,Kristen,Moore,Prosecutor
CIV-107243,Kelly,Davis,Defendant
CIV-107243,Douglas,Floyd,Judge
CIV-107244,Stephen,Hardy,Plaintiff
CIV-107244,Tracy,George,Defendant
CIV-107244,Melissa,Moore,Judge
CIV-107245,Joseph,Eaton,Plaintiff
CIV-107245,Sarah,Ingram,Defendant
CIV-107245,Mark,Alvarez,Judge
CIV-107246,Christopher,Mann,Plaintiff
CIV-107246,Jimmy,Powell,Defendant
CIV-107246,Ashley,Walker,Judge
CIV-107247,Tommy,Carroll,Prosecutor
CIV-107247,Linda,Sullivan,Defendant
CIV-107247,Jennifer,Reed,Judge
CIV-107248,Todd,Green,Plaintiff
CIV-107248,Deanna,Clarke,Defendant
CIV-107248,David,Wade,Judge
CIV-107249,Holly,Aguilar,Plaintiff
CIV-107249,Kevin,Terry,Defendant
CIV-107249,Catherine,Eaton,Judge
CIV-107250,Robert,Olson,Plaintiff
CIV-107250,Lori,Mcdaniel,Defendant
CIV-107250,Bernard,Johnson,Judge
CIV-107251,Fernando,Walker,Plaintiff
CIV-107251,Catherine,Williams,Defendant
CIV-107251,Caleb,Leon,Judge
CIV-107252,Christian,Porter,Plaintiff
CIV-107252,Alison,Parker,Defendant
CIV-107252,Latoya,Davis,Judge
CIV-107253,Jessica,Castro,Plaintiff
CIV-107253,Eric,Anderson,Defendant
CIV-107253,David,Johnson,Judge
CIV-107254,Daniel,Smith,Plaintiff
CIV-107254,Jodi,Johnson,Defendant
CIV-107254,Elizabeth,Henderson,Judge
CIV-107255,Michael,Anderson,Plaintiff
CIV-107255,Randall,Singh,Defendant
CIV-107255,Traci,Glover,Judge
CIV-107256,Anthony,Robinson,Plaintiff
CIV-107256,Katelyn,Fox,Defendant
CIV-107256,Lisa,Oconnor,Judge
CIV-107257,Derrick,Wilson,Plaintiff
CIV-107257,Christian,Franco,Defendant
CIV-107257,Deborah,Young,Judge
CIV-107258,Paul,Lee,Prosecutor
CIV-107258,Gary,Brown,Defendant
CIV-107258,Joshua,Goodman,Judge
CIV-107259,Jessica,Taylor,Plaintiff
CIV-107259,Anne,Jones,Defendant
CIV-107259,Christopher,Perkins,Judge
CIV-107260,Christopher,Simon,Plaintiff
CIV-107260,Lawrence,Green,Defendant
CIV-107260,Carl,Walls,Judge
CIV-107261,Rebekah,Johnson,Plaintiff
CIV-107261,Glenda,Gillespie,Defendant
CIV-107261,Victoria,Johnson,Judge
CIV-107262,Shawn,Williams,Plaintiff
CIV-107262,Patrick,Foster,Defendant
CIV-107262,John,Villarreal,Judge
CIV-107263,Kayla,Peters,Plaintiff
CIV-107263,Steven,Macias,Defendant
CIV-107263,Karen,Buckley,Judge
CIV-107264,Kimberly,Nguyen,Plaintiff
CIV-107264,Ashley,Lynch,Defendant
CIV-107264,Ashley,Evans,Judge
CIV-107265,Debra,Soto,Plaintiff
CIV-107265,Jose,Simpson,Defendant
CIV-107265,Molly,Cook,Judge
CIV-107266,Julie,Martinez,Plaintiff
CIV-107266,Nicole,Silva,Defendant
CIV-107266,Daniel,Kim,Judge
CIV-107267,David,Carroll,Plaintiff
CIV-107267,Rhonda,Monroe,Defendant
CIV-107267,Kayla,Bell,Judge
CIV-107268,Kiara,Bell,Plaintiff
CIV-107268,Erica,Castaneda,Defendant
CIV-107268,Steven,Smith,Judge
CIV-107269,James,Miller,Prosecutor
CIV-107269,Eric,Watson,Defendant
CIV-107269,Matthew,Reyes,Judge
CIV-107270,Kendra,Mendoza,Prosecutor
CIV-107270,Joan,Charles,Defendant
CIV-107270,John,Martin,Judge
CIV-107271,Jennifer,Saunders,Prosecutor
CIV-107271,Renee,Mullins,Defendant
CIV-107271,Linda,Johnson,Judge
CIV-107272,Amy,Diaz,Plaintiff
CIV-107272,Brenda,West,Defendant
CIV-107272,Erin,Dawson,Judge
CIV-107273,Christopher,Ramirez,Plaintiff
CIV-107273,David,Wright,Defendant
CIV-107273,Jody,Ramsey,Judge
CIV-107274,Kyle,Nelson,Plaintiff
CIV-107274,Erin,Gilbert,Defendant
CIV-107274,Sydney,Galloway,Judge
CIV-107275,Patrick,Castillo,Plaintiff
CIV-107275,Cindy,Vaughn,Defendant
CIV-107275,Russell,Schmidt,Judge
CIV-107276,Tiffany,Rodriguez,Plaintiff
CIV-107276,Laura,Gonzales,Defendant
CIV-107276,Richard,Gilbert,Judge
CIV-107277,Brian,Quinn,Prosecutor
CIV-107277,Mark,Smith,Defendant
CIV-107277,Dawn,Johnson,Judge
CIV-107278,Brian,Brooks,Plaintiff
CIV-107278,Robert,Owens,Defendant
CIV-107278,Paul,Allen,Judge
CIV-107279,Erin,Ryan,Plaintiff
CIV-107279,Ashley,Hill,Defendant
CIV-107279,Wendy,Benitez,Judge
CIV-107280,Mario,Baker,Plaintiff
CIV-107280,Alison,Best,Defendant
CIV-107280,Lisa,Tran,Judge
CIV-107281,Eric,Mueller,Plaintiff
CIV-107281,Luis,Valdez,Defendant
CIV-107281,James,Savage,Judge
CIV-107282,Christine,Wagner,Plaintiff
CIV-107282,Benjamin,Taylor,Defendant
CIV-107282,Brian,Leblanc,Judge
CIV-107283,Catherine,Golden,Plaintiff
CIV-107283,Kenneth,Carlson,Defendant
CIV-107283,Thomas,Rice,Judge
CIV-107284,Sean,Vega,Plaintiff
CIV-107284,Justin,Strong,Defendant
CIV-107284,Monica,Graham,Judge
CIV-107285,Rachel,Williams,Plaintiff
CIV-107285,Michael,Wright,Defendant
CIV-107285,Stephen,Gilbert,Judge
CIV-107286,Alexis,Burton,Plaintiff
CIV-107286,Sean,Calhoun,Defendant
CIV-107286,Kimberly,Bush,Judge
CIV-107287,Jack,Peck,Plaintiff
CIV-107287,Scott,Mason,Defendant
CIV-107287,Sean,Brock,Judge
CIV-107288,April,Edwards,Prosecutor
CIV-107288,Sheila,Campbell,Defendant
CIV-107288,Natasha,White,Judge
CIV-107289,Bryan,Smith,Plaintiff
CIV-107289,Jennifer,Hall,Defendant
CIV-107289,Madison,Miller,Judge
CIV-107290,Andrew,Kennedy,Plaintiff
CIV-107290,Cory,Adams,Defendant
CIV-107290,Scott,Simpson,Judge
CIV-107291,John,Cordova,Plaintiff
CIV-107291,Catherine,Gregory,Defendant
CIV-107291,Travis,Brooks,Judge
CIV-107292,Susan,Freeman,Plaintiff
CIV-107292,Tyler,Garrett,Defendant
CIV-107292,Susan,Myers,Judge
CIV-107293,Matthew,Zamora,Plaintiff
CIV-107293,Krystal,Nguyen,Defendant
CIV-107293,Ray,Fuentes,Judge
CIV-107294,Alexander,Martinez,Plaintiff
CIV-107294,Drew,Garcia,Defendant
CIV-107294,Courtney,Wiggins,Judge
CIV-107295,Sandra,Rogers,Plaintiff
CIV-107295,Joseph,Valenzuela,Defendant
CIV-107295,Amber,Park,Judge
CIV-107296,Barbara,Ramirez,Plaintiff
CIV-107296,Henry,Arias,Defendant
CIV-107296,Anthony,Adams,Judge
CIV-107297,Tracy,Smith,Plaintiff
CIV-107297,Donald,Phelps,Defendant
CIV-107297,Elizabeth,Webb,Judge
CIV-107298,Jimmy,Friedman,Plaintiff
CIV-107298,David,Lamb,Defendant
CIV-107298,Ashley,Luna,Judge
CIV-107299,Mario,Villarreal,Plaintiff
CIV-107299,Chad,Wilson,Defendant
CIV-107299,Juan,Ruiz,Judge
CIV-107300,Julie,Coleman,Plaintiff
CIV-107300,Brooke,Cantrell,Defendant
CIV-107300,Lisa,Perez,Judge
CIV-107301,Taylor,Peterson,Plaintiff
CIV-107301,Melissa,Morris,Defendant
CIV-107301,Logan,Mullins,Judge
CIV-107302,April,Martin,Prosecutor
CIV-107302,Andrew,Jacobs,Defendant
CIV-107302,William,Taylor,Judge
CIV-107303,Crystal,Gutierrez,Prosecutor
CIV-107303,Jessica,Johnson,Defendant
CIV-107303,Tanner,Norman,Judge
CIV-107304,Natasha,Hudson,Prosecutor
CIV-107304,Elizabeth,Bailey,Defendant
CIV-107304,Renee,Lee,Judge
CIV-107305,Patricia,Brown,Plaintiff
CIV-107305,Terri,Herrera,Defendant
CIV-107305,Jason,Reynolds,Judge
CIV-107306,Jennifer,Anderson,Prosecutor
CIV-107306,Tanya,Gentry,Defendant
CIV-107306,Eric,Bailey,Judge
CIV-107307,Jade,Lopez,Plaintiff
CIV-107307,Christine,Hill,Defendant
CIV-107307,Jonathan,Jimenez,Judge
CIV-107308,Daniel,Chase,Plaintiff
CIV-107308,Joseph,Hanson,Defendant
CIV-107308,Elizabeth,Moore,Judge
CIV-107309,Eric,Mcknight,Plaintiff
CIV-107309,Tracey,Moreno,Defendant
CIV-107309,Laurie,Bennett,Judge
CIV-107310,Michele,Jenkins,Prosecutor
CIV-107310,Javier,Mccarthy,Defendant
CIV-107310,Scott,Gomez,Judge
CIV-107311,Robert,Mendez,Plaintiff
CIV-107311,Brandi,Dominguez,Defendant
CIV-107311,Amanda,Wheeler,Judge
CIV-107312,Jon,Johns,Prosecutor
CIV-107312,Ronald,Silva,Defendant
CIV-107312,Kevin,Evans,Judge
CIV-107313,Isaiah,Scott,Plaintiff
CIV-107313,Lori,Rojas,Defendant
CIV-107313,Karen,Nguyen,Judge
CIV-107314,Christopher,Hayden,Plaintiff
CIV-107314,Rhonda,Collins,Defendant
CIV-107314,Jaclyn,Anderson,Judge
CIV-107315,Alexandra,Graham,Prosecutor
CIV-107315,Jennifer,Dawson,Defendant
CIV-107315,Robert,Black,Judge
CIV-107316,Susan,Hanson,Plaintiff
CIV-107316,Chad,Martinez,Defendant
CIV-107316,Scott,Mckinney,Judge
CIV-107317,Joshua,Pearson,Plaintiff
CIV-107317,Bianca,Mills,Defendant
CIV-107317,Elizabeth,Stevenson,Judge
CIV-107318,Michele,Henderson,Plaintiff
CIV-107318,Richard,Leblanc,Defendant
CIV-107318,Duane,Valenzuela,Judge
CIV-107319,Katherine,Kelly,Plaintiff
CIV-107319,Elizabeth,Powers,Defendant
CIV-107319,Taylor,Rivera,Judge
CIV-107320,Kayla,Salinas,Plaintiff
CIV-107320,Matthew,Gonzales,Defendant
CIV-107320,John,Park,Judge
CIV-107321,Jesse,Figueroa,Plaintiff
CIV-107321,Jody,Davenport,Defendant
CIV-107321,Mark,Santos,Judge
CIV-107322,Helen,Gallagher,Prosecutor
CIV-107322,Jeffrey,Jensen,Defendant
CIV-107322,Joan,Howell,Judge
CIV-107323,Tasha,Hudson,Plaintiff
CIV-107323,Mary,Hansen,Defendant
CIV-107323,Christopher,Perez,Judge
CIV-107324,Lisa,Martin,Plaintiff
CIV-107324,David,Parker,Defendant
CIV-107324,Maria,Bryant,Judge
CIV-107325,Courtney,Hardy,Prosecutor
CIV-107325,Richard,Ryan,Defendant
CIV-107325,Justin,Michael,Judge
CIV-107326,Thomas,Wilson,Plaintiff
CIV-107326,Christopher,Deleon,Defendant
CIV-107326,Rebecca,Shaw,Judge
CIV-107327,Leah,Hester,Plaintiff
CIV-107327,Alejandro,Conrad,Defendant
CIV-107327,Ethan,Johnson,Judge
CIV-107328,Antonio,Figueroa,Plaintiff
CIV-107328,Tiffany,Knapp,Defendant
CIV-107328,Alexander,Alvarado,Judge
CIV-107329,Andrea,Ward,Plaintiff
CIV-107329,Gregory,Thomas,Defendant
CIV-107329,Maria,Smith,Judge
CIV-107330,Stephen,Foster,Plaintiff
CIV-107330,Matthew,Howard,Defendant
CIV-107330,Robert,Robinson,Judge
CIV-107331,Jason,Torres,Plaintiff
CIV-107331,Eric,Crane,Defendant
CIV-107331,Robert,Sutton,Judge
CIV-107332,Jonathan,Thomas,Plaintiff
CIV-107332,Mark,Mitchell,Defendant
CIV-107332,Anthony,White,Judge
CIV-107333,Sean,Strickland,Plaintiff
CIV-107333,Ryan,Perry,Defendant
CIV-107333,Andrea,Williams,Judge
CIV-107334,Debbie,Olson,Prosecutor
CIV-107334,Dennis,Guerra,Defendant
CIV-107334,Andrew,Peterson,Judge
CIV-107335,Anthony,Barnes,Prosecutor
CIV-107335,Antonio,Wright,Defendant
CIV-107335,Sara,Black,Judge
CIV-107336,Michael,Gonzalez,Prosecutor
CIV-107336,Danny,Kelley,Defendant
CIV-107336,Heather,Jones,Judge
CIV-107337,Gary,Anthony,Plaintiff
CIV-107337,Shawn,George,Defendant
CIV-107337,Justin,Collier,Judge
CIV-107338,Shawn,Moran,Plaintiff
CIV-107338,Sandra,Huerta,Defendant
CIV-107338,Tristan,Brown,Judge
CIV-107339,Nathan,Mcbride,Prosecutor
CIV-107339,Nicholas,Cantrell,Defendant
CIV-107339,Tiffany,Clayton,Judge
CIV-107340,Laura,Mitchell,Prosecutor
CIV-107340,Amanda,Ross,Defendant
CIV-107340,Steven,Wang,Judge
CIV-107341,Bradley,Mays,Plaintiff
CIV-107341,Kelli,Carter,Defendant
CIV-107341,Justin,Wright,Judge
CIV-107342,Austin,Gomez,Plaintiff
CIV-107342,Wesley,Deleon,Defendant
CIV-107342,Walter,Graham,Judge
CIV-107343,Michael,Tucker,Plaintiff
CIV-107343,Amanda,Mcgrath,Defendant
CIV-107343,Robert,Russell,Judge
CIV-107344,Rodney,Adams,Plaintiff
CIV-107344,Matthew,Brooks,Defendant
CIV-107344,Joel,Myers,Judge
CIV-107345,David,Pierce,Prosecutor
CIV-107345,Jordan,Mendoza,Defendant
CIV-107345,Laura,King,Judge
CIV-107346,Thomas,Butler,Plaintiff
CIV-107346,Jermaine,Ross,Defendant
CIV-107346,Jennifer,Johnson,Judge
CIV-107347,Jennifer,Jordan,Plaintiff
CIV-107347,Andrew,Pollard,Defendant
CIV-107347,Donna,Erickson,Judge
CIV-107348,Jennifer,Cox,Plaintiff
CIV-107348,Henry,Wheeler,Defendant
CIV-107348,Ashley,Hernandez,Judge
CIV-107349,Robin,Smith,Plaintiff
CIV-107349,Diane,Jones,Defendant
CIV-107349,Sharon,Shepard,Judge
CIV-107350,Carol,Miller,Prosecutor
CIV-107350,Christopher,Olson,Defendant
CIV-107350,Manuel,Hall,Judge
CIV-107351,Joe,Thompson,Plaintiff
CIV-107351,Christina,Lopez,Defendant
CIV-107351,Courtney,Obrien,Judge
CIV-107352,Adam,Johnson,Plaintiff
CIV-107352,Travis,Lowe,Defendant
CIV-107352,Courtney,Gibson,Judge
CIV-107353,Spencer,Rivera,Plaintiff
CIV-107353,Bobby,Jacobs,Defendant
CIV-107353,Kimberly,Cox,Judge
CIV-107354,Aaron,Stevens,Plaintiff
CIV-107354,Maurice,Chambers,Defendant
CIV-107354,Melissa,Tran,Judge
CIV-107355,John,Weaver,Prosecutor
CIV-107355,Amanda,Knight,Defendant
CIV-107355,Hannah,Freeman,Judge
CIV-107356,Heather,Espinoza,Plaintiff
CIV-107356,Lisa,Torres,Defendant
CIV-107356,Scott,Patel,Judge
CIV-107357,Janet,Hughes,Plaintiff
CIV-107357,Tina,Petersen,Defendant
CIV-107357,Jeffrey,Perez,Judge
CIV-107358,Christopher,Saunders,Plaintiff
CIV-107358,Lauren,Green,Defendant
CIV-107358,Andrew,Walter,Judge
CIV-107359,Albert,Smith,Plaintiff
CIV-107359,John,Gallegos,Defendant
CIV-107359,Jeanne,Monroe,Judge
CIV-107360,Jason,Tyler,Plaintiff
CIV-107360,Mary,Washington,Defendant
CIV-107360,Ian,Guerrero,Judge
CIV-107361,Debra,Reed,Plaintiff
CIV-107361,Brianna,Ortiz,Defendant
CIV-107361,Jennifer,Warren,Judge
CIV-107362,Mark,Sheppard,Plaintiff
CIV-107362,Lori,Smith,Defendant
CIV-107362,Lindsey,Farmer,Judge
CIV-107363,Ryan,Wright,Plaintiff
CIV-107363,Christopher,Bell,Defendant
CIV-107363,Kevin,Young,Judge
CIV-107364,Jerry,Hernandez,Plaintiff
CIV-107364,Michelle,Carter,Defendant
CIV-107364,Vanessa,Rosales,Judge
CIV-107365,Johnny,Patton,Prosecutor
CIV-107365,David,Gilbert,Defendant
CIV-107365,Jesse,Clarke,Judge
CIV-107366,John,Long,Prosecutor
CIV-107366,Dakota,Johnson,Defendant
CIV-107366,Ryan,Kirby,Judge
CIV-107367,Nicole,Patterson,Plaintiff
CIV-107367,Mark,Davis,Defendant
CIV-107367,Alicia,Nolan,Judge
CIV-107368,Carolyn,Mitchell,Prosecutor
CIV-107368,John,Hodge,Defendant
CIV-107368,Jillian,Mann,Judge
CIV-107369,Casey,Aguilar,Plaintiff
CIV-107369,Zachary,Montgomery,Defendant
CIV-107369,Julie,Diaz,Judge
CIV-107370,Crystal,Ramirez,Prosecutor
CIV-107370,Ronald,Ramirez,Defendant
CIV-107370,Anita,Kelley,Judge
CIV-107371,Alexander,Elliott,Plaintiff
CIV-107371,Steven,Anderson,Defendant
CIV-107371,Morgan,Hunt,Judge
CIV-107372,Philip,Merritt,Plaintiff
CIV-107372,Abigail,Anderson,Defendant
CIV-107372,Robin,Garcia,Judge
CIV-107373,Tasha,Alexander,Plaintiff
CIV-107373,Laura,Jacobson,Defendant
CIV-107373,Lisa,Washington,Judge
CIV-107374,Darrell,Russell,Plaintiff
CIV-107374,Carol,Davis,Defendant
CIV-107374,Angel,Morrow,Judge
CIV-107375,Ivan,Hodges,Plaintiff
CIV-107375,Nathan,Murphy,Defendant
CIV-107375,Mary,Woodward,Judge
CIV-107376,Jennifer,Brown,Plaintiff
CIV-107376,Stanley,Miller,Defendant
CIV-107376,Amy,Johnson,Judge
CIV-107377,Robert,Camacho,Plaintiff
CIV-107377,Taylor,White,Defendant
CIV-107377,Anthony,Carpenter,Judge
CIV-107378,David,Brown,Plaintiff
CIV-107378,Ryan,Ruiz,Defendant
CIV-107378,Maurice,Ferguson,Judge
